Cell,position_theta,position_z,position_theta_degrees,position_z_mm,amplitude,frequency
control_soak,35,3,105,63.650000000000006,0.1054871480455967,
control_soak,36,3,108,63.650000000000006,0.107030509945843,
control_soak,37,3,111,63.650000000000006,0.1058062217165484,
control_soak,38,3,114,63.650000000000006,0.1046317460257086,
control_soak,39,3,117,63.650000000000006,0.1100111800957445,
control_soak,40,3,120,63.650000000000006,0.1042099430827013,
control_soak,41,3,123,63.650000000000006,0.1106696960520248,
control_soak,42,3,126,63.650000000000006,0.1072212278191905,
control_soak,43,3,129,63.650000000000006,0.1099833360547029,
control_soak,44,3,132,63.650000000000006,0.1058052524357704,
control_soak,45,3,135,63.650000000000006,0.064478621629843,
control_soak,46,3,138,63.650000000000006,0.0492117528221678,
control_soak,47,3,141,63.650000000000006,0.0930831672978124,
control_soak,48,3,144,63.650000000000006,0.1204025722510333,
control_soak,49,3,147,63.650000000000006,0.1231437862706246,
control_soak,50,3,150,63.650000000000006,0.124997544469492,
control_soak,51,3,153,63.650000000000006,0.1211581001496371,
control_soak,52,3,156,63.650000000000006,0.1275254226596807,
control_soak,53,3,159,63.650000000000006,0.1183651666265887,
control_soak,54,3,162,63.650000000000006,0.1184103621758166,
control_soak,55,3,165,63.650000000000006,0.1207407724551377,
control_soak,56,3,168,63.650000000000006,0.1210903729914022,
control_soak,57,3,171,63.650000000000006,0.122871064822765,
control_soak,58,3,174,63.650000000000006,0.1219092507826888,
control_soak,59,3,177,63.650000000000006,0.1204908619213488,
control_soak,60,3,180,63.650000000000006,0.1199188900793048,
control_soak,61,3,183,63.650000000000006,0.1182190878668292,
control_soak,62,3,186,63.650000000000006,0.12019160395465,
control_soak,63,3,189,63.650000000000006,0.1229884500310881,
control_soak,64,3,192,63.650000000000006,0.1244878918816771,
control_soak,65,3,195,63.650000000000006,0.1222185025514467,
control_soak,66,3,198,63.650000000000006,0.122169121115976,
control_soak,67,3,201,63.650000000000006,0.1175017161510971,
control_soak,68,3,204,63.650000000000006,0.1184131031741596,
control_soak,69,3,207,63.650000000000006,0.1215487591933593,
control_soak,70,3,210,63.650000000000006,0.1098406860280968,
control_soak,71,3,213,63.650000000000006,0.1133933612781786,
control_soak,72,3,216,63.650000000000006,0.1115683537797023,
control_soak,73,3,219,63.650000000000006,0.1071087184290651,
control_soak,74,3,222,63.650000000000006,0.1092912468571432,
control_soak,75,3,225,63.650000000000006,0.0918039177825667,
control_soak,76,3,228,63.650000000000006,0.0395360885455944,
control_soak,77,3,231,63.650000000000006,0.0307174155189953,
control_soak,78,3,234,63.650000000000006,0.0240090571435607,
control_soak,79,3,237,63.650000000000006,0.0259202155488086,
control_soak,80,3,240,63.650000000000006,0.093527572984493,
control_soak,81,3,243,63.650000000000006,0.1182575683918446,
control_soak,82,3,246,63.650000000000006,0.1164692803547435,
control_soak,83,3,249,63.650000000000006,0.114942551104678,
control_soak,84,3,252,63.650000000000006,0.1129118716511626,
control_soak,85,3,255,63.650000000000006,0.118885680099507,
control_soak,86,3,258,63.650000000000006,0.1246835413115323,
control_soak,87,3,261,63.650000000000006,0.124473695743764,
control_soak,88,3,264,63.650000000000006,0.1283916849904729,
control_soak,89,3,267,63.650000000000006,0.1237356554282931,
control_soak,90,3,270,63.650000000000006,0.0885472131268449,
control_soak,91,3,273,63.650000000000006,0.0733068713630605,
control_soak,92,3,276,63.650000000000006,0.0981292306846386,
control_soak,93,3,279,63.650000000000006,0.1086224233372206,
control_soak,94,3,282,63.650000000000006,0.112296985479223,
control_soak,95,3,285,63.650000000000006,0.1099424561297052,
control_soak,96,3,288,63.650000000000006,0.1099823425754834,
control_soak,97,3,291,63.650000000000006,0.115776068645093,
control_soak,98,3,294,63.650000000000006,0.1097966911918554,
control_soak,99,3,297,63.650000000000006,0.1136588893661534,
control_soak,100,3,300,63.650000000000006,0.1088980974002166,
control_soak,101,3,303,63.650000000000006,0.1175979953939568,
control_soak,102,3,306,63.650000000000006,0.1157251291129653,
control_soak,103,3,309,63.650000000000006,0.1153716314616107,
control_soak,104,3,312,63.650000000000006,0.1117701696185801,
control_soak,105,3,315,63.650000000000006,0.0730520279531298,
control_soak,106,3,318,63.650000000000006,0.0510573970880198,
control_soak,107,3,321,63.650000000000006,0.0841398393113421,
control_soak,108,3,324,63.650000000000006,0.1056762134756985,
control_soak,109,3,327,63.650000000000006,0.1270131644466025,
control_soak,110,3,330,63.650000000000006,0.1239780359318274,
control_soak,111,3,333,63.650000000000006,0.1207959800792008,
control_soak,112,3,336,63.650000000000006,0.1213888605696856,
control_soak,113,3,339,63.650000000000006,0.1205874959760304,
control_soak,114,3,342,63.650000000000006,0.1166620057269885,
control_soak,115,3,345,63.650000000000006,0.1192539648123838,
control_soak,116,3,348,63.650000000000006,0.1154097450908785,
control_soak,117,3,351,63.650000000000006,0.1164340412921682,
control_soak,118,3,354,63.650000000000006,0.1158889561686588,
control_soak,119,3,357,63.650000000000006,0.1121120367238144,
control_soak,0,4,0,60.650000000000006,0.118035885841241,
control_soak,1,4,3,60.650000000000006,0.1156642543913519,
control_soak,2,4,6,60.650000000000006,0.1178713294772276,
control_soak,3,4,9,60.650000000000006,0.1243243941462026,
control_soak,4,4,12,60.650000000000006,0.1256019773766442,
control_soak,5,4,15,60.650000000000006,0.12754413666312,
control_soak,6,4,18,60.650000000000006,0.1306359817532029,
control_soak,7,4,21,60.650000000000006,0.1315649433507816,
control_soak,8,4,24,60.650000000000006,0.1312665778744028,
control_soak,9,4,27,60.650000000000006,0.1374593896808742,
control_soak,10,4,30,60.650000000000006,0.1317125513277131,
control_soak,11,4,33,60.650000000000006,0.129119998058528,
control_soak,12,4,36,60.650000000000006,0.1331885207723825,
control_soak,13,4,39,60.650000000000006,0.1192897474870042,
control_soak,14,4,42,60.650000000000006,0.1273175929782329,
control_soak,15,4,45,60.650000000000006,0.1174590327004672,
control_soak,16,4,48,60.650000000000006,0.0610152112417846,
control_soak,17,4,51,60.650000000000006,0.033989235896819,
control_soak,18,4,54,60.650000000000006,0.0326965019642144,
control_soak,19,4,57,60.650000000000006,0.0296690200518975,
control_soak,20,4,60,60.650000000000006,0.0837879122397275,
control_soak,21,4,63,60.650000000000006,0.1258584863182525,
control_soak,22,4,66,60.650000000000006,0.1283430230590657,
control_soak,23,4,69,60.650000000000006,0.1261005592785869,
control_soak,24,4,72,60.650000000000006,0.1222144607994067,
control_soak,25,4,75,60.650000000000006,0.1262733662834177,
control_soak,26,4,78,60.650000000000006,0.1365236569716885,
control_soak,27,4,81,60.650000000000006,0.1328590279283978,
control_soak,28,4,84,60.650000000000006,0.1278940501774349,
control_soak,29,4,87,60.650000000000006,0.1297668176605499,
control_soak,30,4,90,60.650000000000006,0.1094020868434955,
control_soak,31,4,93,60.650000000000006,0.0898081772346559,
control_soak,32,4,96,60.650000000000006,0.1134835823295967,
control_soak,33,4,99,60.650000000000006,0.1170793798047795,
control_soak,34,4,102,60.650000000000006,0.1199745739735602,
control_soak,35,4,105,60.650000000000006,0.1202874112980714,
control_soak,36,4,108,60.650000000000006,0.1171004852171504,
control_soak,37,4,111,60.650000000000006,0.1155955823701081,
control_soak,38,4,114,60.650000000000006,0.1132948665486223,
control_soak,39,4,117,60.650000000000006,0.1147002955486249,
control_soak,40,4,120,60.650000000000006,0.1106895318507353,
control_soak,41,4,123,60.650000000000006,0.1151985438468207,
control_soak,42,4,126,60.650000000000006,0.1127769235014004,
control_soak,43,4,129,60.650000000000006,0.1162702120287608,
control_soak,44,4,132,60.650000000000006,0.1142138785015727,
control_soak,45,4,135,60.650000000000006,0.0777900713833866,
control_soak,46,4,138,60.650000000000006,0.0514131558202884,
control_soak,47,4,141,60.650000000000006,0.0918221903508599,
control_soak,48,4,144,60.650000000000006,0.1187444768868704,
control_soak,49,4,147,60.650000000000006,0.1319828253249703,
control_soak,50,4,150,60.650000000000006,0.130883892843694,
control_soak,51,4,153,60.650000000000006,0.1307749231614863,
control_soak,52,4,156,60.650000000000006,0.1329918525338575,
control_soak,53,4,159,60.650000000000006,0.1272059626540422,
control_soak,54,4,162,60.650000000000006,0.1237303208298775,
control_soak,55,4,165,60.650000000000006,0.1282522586449924,
control_soak,56,4,168,60.650000000000006,0.1277392477597095,
control_soak,57,4,171,60.650000000000006,0.1298261144305026,
control_soak,58,4,174,60.650000000000006,0.1288651808101272,
control_soak,59,4,177,60.650000000000006,0.1270073789807896,
control_soak,60,4,180,60.650000000000006,0.125014681118268,
control_soak,61,4,183,60.650000000000006,0.1223076195481093,
control_soak,62,4,186,60.650000000000006,0.1217886086968041,
control_soak,63,4,189,60.650000000000006,0.1249656150159606,
control_soak,64,4,192,60.650000000000006,0.1284206402423579,
control_soak,65,4,195,60.650000000000006,0.12551283207278,
control_soak,66,4,198,60.650000000000006,0.1254195099487885,
control_soak,67,4,201,60.650000000000006,0.1255853957996503,
control_soak,68,4,204,60.650000000000006,0.1238346641769838,
control_soak,69,4,207,60.650000000000006,0.131673963724766,
control_soak,70,4,210,60.650000000000006,0.1247794558191137,
control_soak,71,4,213,60.650000000000006,0.123964780041042,
control_soak,72,4,216,60.650000000000006,0.1291823315608007,
control_soak,73,4,219,60.650000000000006,0.1165703468622558,
control_soak,74,4,222,60.650000000000006,0.1210310236471746,
control_soak,75,4,225,60.650000000000006,0.1144158794056893,
control_soak,76,4,228,60.650000000000006,0.0657887305253379,
control_soak,77,4,231,60.650000000000006,0.0315279769618083,
control_soak,78,4,234,60.650000000000006,0.0362301024999655,
control_soak,79,4,237,60.650000000000006,0.0255594920990302,
control_soak,80,4,240,60.650000000000006,0.0797626732726992,
control_soak,81,4,243,60.650000000000006,0.1267304815273604,
control_soak,82,4,246,60.650000000000006,0.1278724587859887,
control_soak,83,4,249,60.650000000000006,0.1269235465846657,
control_soak,84,4,252,60.650000000000006,0.1212512996718383,
control_soak,85,4,255,60.650000000000006,0.1250617308181908,
control_soak,86,4,258,60.650000000000006,0.1363888508447285,
control_soak,87,4,261,60.650000000000006,0.1334819069765612,
control_soak,88,4,264,60.650000000000006,0.1292866249906423,
control_soak,89,4,267,60.650000000000006,0.1323708177774441,
control_soak,90,4,270,60.650000000000006,0.1117200940927661,
control_soak,91,4,273,60.650000000000006,0.0851815722184103,
control_soak,92,4,276,60.650000000000006,0.1063507501578103,
control_soak,93,4,279,60.650000000000006,0.1135637686262433,
control_soak,94,4,282,60.650000000000006,0.1196737543574245,
control_soak,95,4,285,60.650000000000006,0.1202238976640591,
control_soak,96,4,288,60.650000000000006,0.1163266320698776,
control_soak,97,4,291,60.650000000000006,0.1191861152186166,
control_soak,98,4,294,60.650000000000006,0.1170198939533558,
control_soak,99,4,297,60.650000000000006,0.1198444626421652,
control_soak,100,4,300,60.650000000000006,0.1164968920569607,
control_soak,101,4,303,60.650000000000006,0.119755056022792,
control_soak,102,4,306,60.650000000000006,0.120153030573453,
control_soak,103,4,309,60.650000000000006,0.1185853724239927,
control_soak,104,4,312,60.650000000000006,0.117923829186855,
control_soak,105,4,315,60.650000000000006,0.082556384040979,
control_soak,106,4,318,60.650000000000006,0.0520517485788612,
control_soak,107,4,321,60.650000000000006,0.0835678294172017,
control_soak,108,4,324,60.650000000000006,0.1062733293055034,
control_soak,109,4,327,60.650000000000006,0.1316749716927084,
control_soak,110,4,330,60.650000000000006,0.1240791096773986,
control_soak,111,4,333,60.650000000000006,0.1304929609913633,
control_soak,112,4,336,60.650000000000006,0.1272231303898626,
control_soak,113,4,339,60.650000000000006,0.1261433127458496,
control_soak,114,4,342,60.650000000000006,0.1211541669441841,
control_soak,115,4,345,60.650000000000006,0.1257972696865239,
control_soak,116,4,348,60.650000000000006,0.1222463772056963,
control_soak,117,4,351,60.650000000000006,0.12388031469175,
control_soak,118,4,354,60.650000000000006,0.122926957661812,
control_soak,119,4,357,60.650000000000006,0.1178915860665298,
control_soak,0,5,0,57.650000000000006,0.1153631296793058,
control_soak,1,5,3,57.650000000000006,0.1138718158386471,
control_soak,2,5,6,57.650000000000006,0.1185491232255138,
control_soak,3,5,9,57.650000000000006,0.1213030297015594,
control_soak,4,5,12,57.650000000000006,0.1232033264266636,
control_soak,5,5,15,57.650000000000006,0.1254425460073816,
control_soak,6,5,18,57.650000000000006,0.1289255413852222,
control_soak,7,5,21,57.650000000000006,0.1280140627683547,
control_soak,8,5,24,57.650000000000006,0.1255047686914857,
control_soak,9,5,27,57.650000000000006,0.1320257655153524,
control_soak,10,5,30,57.650000000000006,0.135267238664018,
control_soak,11,5,33,57.650000000000006,0.124105599843607,
control_soak,12,5,36,57.650000000000006,0.1257825173468678,
control_soak,13,5,39,57.650000000000006,0.1166862375212113,
control_soak,14,5,42,57.650000000000006,0.1184407289673663,
control_soak,15,5,45,57.650000000000006,0.1194456140493168,
control_soak,16,5,48,57.650000000000006,0.0841552402214507,
control_soak,17,5,51,57.650000000000006,0.0317852838192115,
control_soak,18,5,54,57.650000000000006,0.0358285926604175,
control_soak,19,5,57,57.650000000000006,0.0310970706058687,
control_soak,20,5,60,57.650000000000006,0.0534456731353453,
control_soak,21,5,63,57.650000000000006,0.1111003999890514,
control_soak,22,5,66,57.650000000000006,0.1153730676495031,
control_soak,23,5,69,57.650000000000006,0.1212262342490492,
control_soak,24,5,72,57.650000000000006,0.1174288813282162,
control_soak,25,5,75,57.650000000000006,0.1173447712264741,
control_soak,26,5,78,57.650000000000006,0.1280246474332195,
control_soak,27,5,81,57.650000000000006,0.125398385080285,
control_soak,28,5,84,57.650000000000006,0.1223821976300174,
control_soak,29,5,87,57.650000000000006,0.122038921612768,
control_soak,30,5,90,57.650000000000006,0.1110387874970423,
control_soak,31,5,93,57.650000000000006,0.0865148990944641,
control_soak,32,5,96,57.650000000000006,0.0999240629660845,
control_soak,33,5,99,57.650000000000006,0.1092187588514008,
control_soak,34,5,102,57.650000000000006,0.1135677251484612,
control_soak,35,5,105,57.650000000000006,0.1134730953919178,
control_soak,36,5,108,57.650000000000006,0.1123590817150759,
control_soak,37,5,111,57.650000000000006,0.1108258871994438,
control_soak,38,5,114,57.650000000000006,0.1063072460600336,
control_soak,39,5,117,57.650000000000006,0.1101223877154808,
control_soak,40,5,120,57.650000000000006,0.1085206158570964,
control_soak,41,5,123,57.650000000000006,0.1134992497947716,
control_soak,42,5,126,57.650000000000006,0.1107233645186077,
control_soak,43,5,129,57.650000000000006,0.1088173376526743,
control_soak,44,5,132,57.650000000000006,0.1105998863669717,
control_soak,45,5,135,57.650000000000006,0.0870485307818629,
control_soak,46,5,138,57.650000000000006,0.0467266782930614,
control_soak,47,5,141,57.650000000000006,0.0832276219161146,
control_soak,48,5,144,57.650000000000006,0.1100600251156349,
control_soak,49,5,147,57.650000000000006,0.129287289309727,
control_soak,50,5,150,57.650000000000006,0.1262165164399616,
control_soak,51,5,153,57.650000000000006,0.1263444644674614,
control_soak,52,5,156,57.650000000000006,0.1245878153410935,
control_soak,53,5,159,57.650000000000006,0.1247426516288938,
control_soak,54,5,162,57.650000000000006,0.1219048205859317,
control_soak,55,5,165,57.650000000000006,0.1227812628491849,
control_soak,56,5,168,57.650000000000006,0.1217635033818446,
control_soak,57,5,171,57.650000000000006,0.1262394991968548,
control_soak,58,5,174,57.650000000000006,0.1236448553347884,
control_soak,59,5,177,57.650000000000006,0.1217674672992696,
control_soak,60,5,180,57.650000000000006,0.1205660289050234,
control_soak,61,5,183,57.650000000000006,0.1186893922309864,
control_soak,62,5,186,57.650000000000006,0.1219245634761699,
control_soak,63,5,189,57.650000000000006,0.1250485158023771,
control_soak,64,5,192,57.650000000000006,0.1260645382183809,
control_soak,65,5,195,57.650000000000006,0.1231109889279318,
control_soak,66,5,198,57.650000000000006,0.1225198939406558,
control_soak,67,5,201,57.650000000000006,0.1245683830669,
control_soak,68,5,204,57.650000000000006,0.1213835683651479,
control_soak,69,5,207,57.650000000000006,0.1258256955593324,
control_soak,70,5,210,57.650000000000006,0.1230008667400717,
control_soak,71,5,213,57.650000000000006,0.1161272358162832,
control_soak,72,5,216,57.650000000000006,0.1245615797017122,
control_soak,73,5,219,57.650000000000006,0.113514292508398,
control_soak,74,5,222,57.650000000000006,0.1126515722037173,
control_soak,75,5,225,57.650000000000006,0.1143970566535016,
control_soak,76,5,228,57.650000000000006,0.0857575179858674,
control_soak,77,5,231,57.650000000000006,0.0371274899503902,
control_soak,78,5,234,57.650000000000006,0.0343002955661231,
control_soak,79,5,237,57.650000000000006,0.023877900667338,
control_soak,80,5,240,57.650000000000006,0.0501488937153938,
control_soak,81,5,243,57.650000000000006,0.1120784749212333,
control_soak,82,5,246,57.650000000000006,0.1136780604498394,
control_soak,83,5,249,57.650000000000006,0.1175445430645487,
control_soak,84,5,252,57.650000000000006,0.1130439485571831,
control_soak,85,5,255,57.650000000000006,0.1117813345776274,
control_soak,86,5,258,57.650000000000006,0.1239267460095989,
control_soak,87,5,261,57.650000000000006,0.1262370639540751,
control_soak,88,5,264,57.650000000000006,0.1201227512663699,
control_soak,89,5,267,57.650000000000006,0.1207876440424457,
control_soak,90,5,270,57.650000000000006,0.1127549149881649,
control_soak,91,5,273,57.650000000000006,0.0866719083819586,
control_soak,92,5,276,57.650000000000006,0.0942664255154606,
control_soak,93,5,279,57.650000000000006,0.1035855667598011,
control_soak,94,5,282,57.650000000000006,0.1086603819745457,
control_soak,95,5,285,57.650000000000006,0.1114815086659511,
control_soak,96,5,288,57.650000000000006,0.1129851115299417,
control_soak,97,5,291,57.650000000000006,0.116584352087274,
control_soak,98,5,294,57.650000000000006,0.1109753980478813,
control_soak,99,5,297,57.650000000000006,0.1128680474954834,
control_soak,100,5,300,57.650000000000006,0.1130469365933523,
control_soak,101,5,303,57.650000000000006,0.1160243466315233,
control_soak,102,5,306,57.650000000000006,0.1165605950516425,
control_soak,103,5,309,57.650000000000006,0.1111978667691439,
control_soak,104,5,312,57.650000000000006,0.1139924346608437,
control_soak,105,5,315,57.650000000000006,0.0901067324864804,
control_soak,106,5,318,57.650000000000006,0.0466565875636327,
control_soak,107,5,321,57.650000000000006,0.0709794256639286,
control_soak,108,5,324,57.650000000000006,0.1005161968803705,
control_soak,109,5,327,57.650000000000006,0.1291754355596946,
control_soak,110,5,330,57.650000000000006,0.1216935450020216,
control_soak,111,5,333,57.650000000000006,0.1263368508960494,
control_soak,112,5,336,57.650000000000006,0.1225612369411609,
control_soak,113,5,339,57.650000000000006,0.1277498622936952,
control_soak,114,5,342,57.650000000000006,0.1183793563002961,
control_soak,115,5,345,57.650000000000006,0.1211083862621814,
control_soak,116,5,348,57.650000000000006,0.1196902177288796,
control_soak,117,5,351,57.650000000000006,0.1192025142992611,
control_soak,118,5,354,57.650000000000006,0.1187487679875757,
control_soak,119,5,357,57.650000000000006,0.1160984160885102,
control_soak,0,6,0,54.650000000000006,0.1091947642408215,
control_soak,1,6,3,54.650000000000006,0.1095836825043895,
control_soak,2,6,6,54.650000000000006,0.109203384513959,
control_soak,3,6,9,54.650000000000006,0.1138770479712789,
control_soak,4,6,12,54.650000000000006,0.1183022391005545,
control_soak,5,6,15,54.650000000000006,0.1180765193699354,
control_soak,6,6,18,54.650000000000006,0.1173513692775376,
control_soak,7,6,21,54.650000000000006,0.1205295286322055,
control_soak,8,6,24,54.650000000000006,0.1207610759514458,
control_soak,9,6,27,54.650000000000006,0.1256971145147079,
control_soak,10,6,30,54.650000000000006,0.1264556117226148,
control_soak,11,6,33,54.650000000000006,0.115650653977554,
control_soak,12,6,36,54.650000000000006,0.1189513067184135,
control_soak,13,6,39,54.650000000000006,0.111295786594991,
control_soak,14,6,42,54.650000000000006,0.100773763716389,
control_soak,15,6,45,54.650000000000006,0.1125979926218722,
control_soak,16,6,48,54.650000000000006,0.0945930306434105,
control_soak,17,6,51,54.650000000000006,0.0568272163252333,
control_soak,18,6,54,54.650000000000006,0.0325555501081714,
control_soak,19,6,57,54.650000000000006,0.0285750639879391,
control_soak,20,6,60,54.650000000000006,0.0337921446899155,
control_soak,21,6,63,54.650000000000006,0.0990346873405998,
control_soak,22,6,66,54.650000000000006,0.1116692471781576,
control_soak,23,6,69,54.650000000000006,0.1158835080922075,
control_soak,24,6,72,54.650000000000006,0.1106706870909939,
control_soak,25,6,75,54.650000000000006,0.1127490054304999,
control_soak,26,6,78,54.650000000000006,0.1221474752282231,
control_soak,27,6,81,54.650000000000006,0.1229813658337421,
control_soak,28,6,84,54.650000000000006,0.1184027126998428,
control_soak,29,6,87,54.650000000000006,0.1197256962457996,
control_soak,30,6,90,54.650000000000006,0.1139204964293892,
control_soak,31,6,93,54.650000000000006,0.0953650222692037,
control_soak,32,6,96,54.650000000000006,0.099699094362736,
control_soak,33,6,99,54.650000000000006,0.1018148490330437,
control_soak,34,6,102,54.650000000000006,0.1021400305753352,
control_soak,35,6,105,54.650000000000006,0.1061238195881413,
control_soak,36,6,108,54.650000000000006,0.1042227550843084,
control_soak,37,6,111,54.650000000000006,0.105745988881528,
control_soak,38,6,114,54.650000000000006,0.1013233057919759,
control_soak,39,6,117,54.650000000000006,0.1018606455424811,
control_soak,40,6,120,54.650000000000006,0.1000407268125388,
control_soak,41,6,123,54.650000000000006,0.1032441662496059,
control_soak,42,6,126,54.650000000000006,0.10687700602439,
control_soak,43,6,129,54.650000000000006,0.101394436536481,
control_soak,44,6,132,54.650000000000006,0.1068217475427163,
control_soak,45,6,135,54.650000000000006,0.0920312421634511,
control_soak,46,6,138,54.650000000000006,0.0475200165360862,
control_soak,47,6,141,54.650000000000006,0.0681664783365464,
control_soak,48,6,144,54.650000000000006,0.09676936657099,
control_soak,49,6,147,54.650000000000006,0.1232694729620435,
control_soak,50,6,150,54.650000000000006,0.1166133544528481,
control_soak,51,6,153,54.650000000000006,0.1174456574047722,
control_soak,52,6,156,54.650000000000006,0.1146284911016621,
control_soak,53,6,159,54.650000000000006,0.1178658935034522,
control_soak,54,6,162,54.650000000000006,0.1140598925597011,
control_soak,55,6,165,54.650000000000006,0.1189851815353603,
control_soak,56,6,168,54.650000000000006,0.1156922095951246,
control_soak,57,6,171,54.650000000000006,0.1184250030493744,
control_soak,58,6,174,54.650000000000006,0.1174812498821923,
control_soak,59,6,177,54.650000000000006,0.1179644343712476,
control_soak,60,6,180,54.650000000000006,0.1139236748358997,
control_soak,61,6,183,54.650000000000006,0.1134585494048254,
control_soak,62,6,186,54.650000000000006,0.1164742344854742,
control_soak,63,6,189,54.650000000000006,0.1196091031407505,
control_soak,64,6,192,54.650000000000006,0.1208870962823058,
control_soak,65,6,195,54.650000000000006,0.1171564975486873,
control_soak,66,6,198,54.650000000000006,0.1143558662143749,
control_soak,67,6,201,54.650000000000006,0.1168500746583205,
control_soak,68,6,204,54.650000000000006,0.1157227474091059,
control_soak,69,6,207,54.650000000000006,0.1194598007500107,
control_soak,70,6,210,54.650000000000006,0.1218273037653545,
control_soak,71,6,213,54.650000000000006,0.1099764106147744,
control_soak,72,6,216,54.650000000000006,0.1144325862065649,
control_soak,73,6,219,54.650000000000006,0.1061177119466396,
control_soak,74,6,222,54.650000000000006,0.1000086941819348,
control_soak,75,6,225,54.650000000000006,0.1143924201345771,
control_soak,76,6,228,54.650000000000006,0.0961241642184667,
control_soak,77,6,231,54.650000000000006,0.0507132733202264,
control_soak,78,6,234,54.650000000000006,0.0315031945634621,
control_soak,79,6,237,54.650000000000006,0.0300370360083779,
control_soak,80,6,240,54.650000000000006,0.0268416246313479,
control_soak,81,6,243,54.650000000000006,0.0941234928596033,
control_soak,82,6,246,54.650000000000006,0.1083727009303469,
control_soak,83,6,249,54.650000000000006,0.1120788362753696,
control_soak,84,6,252,54.650000000000006,0.1106095096211232,
control_soak,85,6,255,54.650000000000006,0.109547629328981,
control_soak,86,6,258,54.650000000000006,0.1187584244146336,
control_soak,87,6,261,54.650000000000006,0.1224731012099663,
control_soak,88,6,264,54.650000000000006,0.1148350070221735,
control_soak,89,6,267,54.650000000000006,0.1155928738563753,
control_soak,90,6,270,54.650000000000006,0.1117528037472099,
control_soak,91,6,273,54.650000000000006,0.0938089595679084,
control_soak,92,6,276,54.650000000000006,0.0915950330292454,
control_soak,93,6,279,54.650000000000006,0.0961163946868318,
control_soak,94,6,282,54.650000000000006,0.0982965801479025,
control_soak,95,6,285,54.650000000000006,0.1054074700867369,
control_soak,96,6,288,54.650000000000006,0.1050095406452871,
control_soak,97,6,291,54.650000000000006,0.1076465016695484,
control_soak,98,6,294,54.650000000000006,0.1049301355103953,
control_soak,99,6,297,54.650000000000006,0.1040258120644207,
control_soak,100,6,300,54.650000000000006,0.1060637682367071,
control_soak,101,6,303,54.650000000000006,0.1060869115504813,
control_soak,102,6,306,54.650000000000006,0.1105126900602804,
control_soak,103,6,309,54.650000000000006,0.1058026680331977,
control_soak,104,6,312,54.650000000000006,0.1112383752142233,
control_soak,105,6,315,54.650000000000006,0.0953788321867447,
control_soak,106,6,318,54.650000000000006,0.0451006598146192,
control_soak,107,6,321,54.650000000000006,0.0607465106012656,
control_soak,108,6,324,54.650000000000006,0.091730550910547,
control_soak,109,6,327,54.650000000000006,0.1202109339208099,
control_soak,110,6,330,54.650000000000006,0.1160401276473777,
control_soak,111,6,333,54.650000000000006,0.116378403777707,
control_soak,112,6,336,54.650000000000006,0.1145493975412903,
control_soak,113,6,339,54.650000000000006,0.1193996294121097,
control_soak,114,6,342,54.650000000000006,0.11169525528372,
control_soak,115,6,345,54.650000000000006,0.1142139053559428,
control_soak,116,6,348,54.650000000000006,0.1133617376070627,
control_soak,117,6,351,54.650000000000006,0.1116454576321419,
control_soak,118,6,354,54.650000000000006,0.1122827053180754,
control_soak,119,6,357,54.650000000000006,0.108622977444361,
control_soak,0,7,0,51.650000000000006,0.1065935985342686,
control_soak,1,7,3,51.650000000000006,0.1103585265799048,
control_soak,2,7,6,51.650000000000006,0.1098465554619926,
control_soak,3,7,9,51.650000000000006,0.1131491694395072,
control_soak,4,7,12,51.650000000000006,0.1163198399974416,
control_soak,5,7,15,51.650000000000006,0.1162912476222818,
control_soak,6,7,18,51.650000000000006,0.1163514813526988,
control_soak,7,7,21,51.650000000000006,0.121486204133757,
control_soak,8,7,24,51.650000000000006,0.1196694874194324,
control_soak,9,7,27,51.650000000000006,0.1244351058341444,
control_soak,10,7,30,51.650000000000006,0.1256889008006143,
control_soak,11,7,33,51.650000000000006,0.1173757772912977,
control_soak,12,7,36,51.650000000000006,0.1160240549631496,
control_soak,13,7,39,51.650000000000006,0.109096592183367,
control_soak,14,7,42,51.650000000000006,0.0990404359939772,
control_soak,15,7,45,51.650000000000006,0.1130865111525924,
control_soak,16,7,48,51.650000000000006,0.1042950241667752,
control_soak,17,7,51,51.650000000000006,0.0838572415805187,
control_soak,18,7,54,51.650000000000006,0.0439915691715476,
control_soak,19,7,57,51.650000000000006,0.0360537232699268,
control_soak,20,7,60,51.650000000000006,0.0333363624442207,
control_soak,21,7,63,51.650000000000006,0.0933162122391312,
control_soak,22,7,66,51.650000000000006,0.1088748464657712,
control_soak,23,7,69,51.650000000000006,0.1141002135094421,
control_soak,24,7,72,51.650000000000006,0.108378858709177,
control_soak,25,7,75,51.650000000000006,0.1083316018001241,
control_soak,26,7,78,51.650000000000006,0.117336485311245,
control_soak,27,7,81,51.650000000000006,0.1226571676608418,
control_soak,28,7,84,51.650000000000006,0.1148911220016965,
control_soak,29,7,87,51.650000000000006,0.1178474960182243,
control_soak,30,7,90,51.650000000000006,0.1142862507269388,
control_soak,31,7,93,51.650000000000006,0.1001546662139045,
control_soak,32,7,96,51.650000000000006,0.098806449417408,
control_soak,33,7,99,51.650000000000006,0.1030438320526404,
control_soak,34,7,102,51.650000000000006,0.1007893024156009,
control_soak,35,7,105,51.650000000000006,0.1060878199298657,
control_soak,36,7,108,51.650000000000006,0.1028613257620145,
control_soak,37,7,111,51.650000000000006,0.10510908015636,
